,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
1439,ME! (feat. Brendon Urie of Panic! At The Disco),Lover,Taylor Swift,2019-08-23,193000,80,0.61,0.033,0.83,0.0,0.118,-4.105,0.0571,182.162,4
1440,Blank Space,Taylor Swift Tribute Album: Greatest Hits Streamed,T-Swizzle,2015-01-26,233000,7,0.781,0.0236,0.519,3.88e-06,0.0736,-9.352,0.0379,96.029,4
1441,High Infidelity,Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,231475,0,0.653,0.707,0.539,0.0,0.0857,-10.143,0.0863,87.965,4
1442,folklore facts - 1,Taylor Swift - folklore facts,Taylor Swift Facts,2023-03-05,70937,2,0.749,0.794,0.217,2.05e-06,0.269,-24.55,0.952,68.397,3
1443,Glitch,Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,148781,0,0.673,0.304,0.473,0.0,0.11,-9.751,0.195,140.773,4
1444,Don't Leave Me Hanging,Kode Fine & Sons,Taylor Skye,2019-05-03,118947,6,0.279,0.839,0.183,0.0034,0.0766,-10.266,0.0339,67.934,3
1445,Anti-Hero,Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,200690,0,0.639,0.12,0.642,1.62e-06,0.133,-6.572,0.0534,96.972,4
1446,What i need,What i need,Taylor Scott,2023-04-02,165300,16,0.48,0.591,0.283,1.08e-06,0.109,-10.793,0.029,83.677,4
1447,Midnight Rain,Midnights (The Til Dawn Edition),Taylor Swift,2023-05-26,174782,0,0.654,0.705,0.372,6.78e-05,0.114,-11.704,0.0667,140.15,4
1448,Our Song,Taylor Swift,Taylor Swift,2006-10-24,201106,76,0.668,0.111,0.672,0.0,0.329,-4.931,0.0303,89.011,4
1449,Start Anew,Leaving Home,Taylor Scott,2017-05-17,228927,1,0.549,0.00181,0.875,1.58e-05,0.0484,-6.519,0.0544,157.994,4
1450,CUFF IT,RENAISSANCE,Beyoncé,2022-07-29,225388,89,0.78,0.0368,0.689,9.69e-06,0.0698,-5.668,0.141,115.042,4
1451,Drunk in Love (feat. Jay-Z),BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,323480,74,0.583,0.00972,0.621,0.00106,0.181,-6.902,0.0479,140.036,4
1452,AMERICA HAS A PROBLEM,RENAISSANCE,Beyoncé,2022-07-29,198897,81,0.789,0.00348,0.614,0.00152,0.283,-6.491,0.0579,126.035,4
1453,I'M THAT GIRL,RENAISSANCE,Beyoncé,2022-07-29,208014,76,0.554,0.0616,0.535,1.32e-05,0.124,-8.959,0.186,105.865,4
1454,Crazy In Love (feat. Jay-Z),Dangerously In Love,Beyoncé,2003-06-24,236133,80,0.646,0.00249,0.77,0.0,0.0715,-6.596,0.226,99.165,4
1455,CUFF IT - WETTER REMIX,CUFF IT,Beyoncé,2023-02-08,249406,74,0.66,0.434,0.688,0.0,0.489,-6.34,0.0564,118.05,4
1456,7/11,BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,213506,71,0.747,0.0128,0.705,0.0,0.126,-5.137,0.126,136.024,4
1457,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé,2023-05-19,260962,80,0.784,0.0112,0.7,1.76e-05,0.163,-5.289,0.0396,126.015,4
1458,Halo,I AM...SASHA FIERCE,Beyoncé,2008-11-17,261640,77,0.508,0.272,0.72,0.0,0.0563,-5.908,0.0628,79.983,4
1459,Telephone,The Fame Monster (Deluxe Edition),Lady Gaga,2009-08-05,220626,74,0.825,0.00587,0.832,0.000789,0.114,-5.853,0.0403,122.021,4
1460,THIQUE,RENAISSANCE,Beyoncé,2022-07-29,244792,73,0.823,0.0616,0.536,0.0143,0.326,-10.123,0.319,128.955,4
1461,ALIEN SUPERSTAR,RENAISSANCE,Beyoncé,2022-07-29,215459,80,0.545,0.00453,0.641,6.59e-05,0.171,-6.398,0.0998,121.892,4
1462,Formation,Lemonade,Beyoncé,2016-04-23,206080,74,0.896,0.00532,0.621,0.0,0.196,-6.857,0.237,121.966,4
1463,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé,2023-05-19,260962,74,0.788,0.011,0.694,1.48e-05,0.142,-5.308,0.0372,126.042,4
1464,Run the World (Girls),4,Beyoncé,2011-06-24,236093,75,0.732,0.00496,0.899,4.64e-05,0.372,-4.237,0.143,127.091,4
1465,BREAK MY SOUL,RENAISSANCE,Beyoncé,2022-07-29,278281,79,0.693,0.0581,0.887,2.71e-06,0.27,-5.039,0.0795,114.942,4
1466,Single Ladies (Put a Ring on It),I AM...SASHA FIERCE,Beyoncé,2008-11-17,193213,70,0.426,0.0383,0.584,0.0,0.188,-5.293,0.296,193.437,4
1467,XO,BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,215946,68,0.47,0.164,0.793,1.31e-06,0.313,-8.929,0.26,170.1,4
1468,Love On Top,4,Beyoncé,2011-06-24,267413,77,0.652,0.0848,0.749,0.0,0.604,-5.248,0.0886,94.103,4
1469,Dance for You,4,Beyoncé,2011-06-24,377466,65,0.621,0.0321,0.781,0.0,0.173,-6.062,0.0636,110.002,4
1470,ENERGY (feat. Beam),RENAISSANCE,Beyoncé,2022-07-29,116727,77,0.903,0.281,0.519,0.000106,0.155,-9.151,0.26,114.991,4
1471,Irreplaceable,B'Day Deluxe Edition,Beyoncé,2007-05-29,227853,72,0.447,0.0293,0.694,5.46e-06,0.167,-4.637,0.382,175.868,4
1472,Before I Let Go - Homecoming Live Bonus Track,HOMECOMING: THE LIVE ALBUM,Beyoncé,2019-04-17,240776,59,0.71,0.0686,0.842,0.0,0.337,-5.424,0.0944,102.994,4
1473,VIRGO'S GROOVE,RENAISSANCE,Beyoncé,2022-07-29,368758,74,0.683,0.0781,0.85,1.09e-06,0.741,-5.042,0.0699,107.988,4
1474,HEATED,RENAISSANCE,Beyoncé,2022-07-29,260769,77,0.785,0.0636,0.732,0.000807,0.265,-5.724,0.164,110.952,4
1475,Partition,BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,319466,72,0.418,0.029,0.441,0.0707,0.306,-11.522,0.283,175.928,4
1476,Halo,I AM...SASHA FIERCE,Beyoncé,2008-11-14,261640,67,0.508,0.272,0.72,0.0,0.0563,-5.908,0.0628,79.983,4
1477,Dangerously In Love,Dangerously In Love,Beyoncé,2003-06-24,293133,60,0.609,0.345,0.407,0.0,0.19,-8.026,0.0808,99.982,4
1478,SUMMER RENAISSANCE,RENAISSANCE,Beyoncé,2022-07-29,273997,74,0.674,0.0843,0.625,0.0015,0.11,-9.593,0.0514,120.004,4
1479,Check On It (feat. Bun B & Slim Thug),B'Day,Beyoncé,2006-09-04,210453,60,0.705,0.0708,0.796,0.0,0.388,-6.845,0.267,166.042,4
1480,Beautiful Liar,B'Day Deluxe Edition,Beyoncé,2007-05-29,199853,76,0.764,0.00554,0.751,0.000237,0.164,-3.74,0.0703,91.977,4
1481,Ego,I AM...SASHA FIERCE,Beyoncé,2008-11-14,236360,58,0.623,0.155,0.389,0.0,0.163,-7.816,0.241,79.454,4
1482,ALL UP IN YOUR MIND,RENAISSANCE,Beyoncé,2022-07-29,169819,71,0.744,0.0672,0.577,3.06e-06,0.178,-7.228,0.0631,135.869,4
1483,Sweet Dreams,I AM...SASHA FIERCE,Beyoncé,2008-11-14,208066,66,0.694,0.0895,0.825,1.86e-05,0.0618,-5.986,0.111,121.949,4
1484,COZY,RENAISSANCE,Beyoncé,2022-07-29,210372,76,0.556,0.000828,0.63,0.00468,0.155,-8.15,0.102,149.147,5
1485,Yoncé - Homecoming Live,HOMECOMING: THE LIVE ALBUM,Beyoncé,2019-04-16,68351,65,0.675,0.0751,0.646,0.0,0.315,-12.932,0.462,88.063,4
1486,PURE/HONEY,RENAISSANCE,Beyoncé,2022-07-29,288254,75,0.857,0.0122,0.558,4.8e-05,0.288,-7.888,0.134,123.973,4
1487,Best Thing I Never Had,4,Beyoncé,2011-06-24,253746,71,0.546,0.143,0.649,1.55e-05,0.0894,-4.056,0.0324,99.05,4
1488,Baby Boy (feat. Sean Paul),Dangerously In Love,Beyoncé,2003-06-24,244826,70,0.655,0.0825,0.488,1.16e-06,0.221,-9.17,0.22,91.025,4
1489,Hold Up,Lemonade,Beyoncé,2016-04-23,221093,69,0.524,0.745,0.397,0.0,0.521,-11.936,0.405,80.744,4
1490,CHURCH GIRL,RENAISSANCE,Beyoncé,2022-07-29,224472,73,0.792,0.0381,0.919,5.1e-06,0.368,-5.688,0.276,92.028,4
1491,Deja Vu (feat. Jay-Z),B'Day Deluxe Edition,Beyoncé,2007-05-29,240280,66,0.644,0.0071,0.746,1.22e-05,0.0743,-4.941,0.341,105.253,4
1492,Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,2020-04-29,242000,68,0.822,0.016,0.743,0.0,0.127,-4.772,0.28,84.459,4
1493,PLASTIC OFF THE SOFA,RENAISSANCE,Beyoncé,2022-07-29,254319,73,0.618,0.14,0.712,4.53e-06,0.575,-8.246,0.114,97.057,4
1494,Countdown,4,Beyoncé,2011-06-24,212146,66,0.665,0.31,0.787,0.0,0.219,-5.73,0.151,167.351,4
1495,Upgrade U (feat. Jay-Z),B'Day,Beyoncé,2006-09-04,272706,59,0.474,0.00161,0.683,0.000123,0.309,-5.585,0.397,169.51,4
1496,Party (feat. André 3000),4,Beyoncé,2011-06-24,245480,62,0.648,0.0188,0.593,0.0,0.169,-6.267,0.0509,160.984,4
1497,Irreplaceable,B'Day,Beyoncé,2006-09-04,227666,68,0.576,0.0286,0.697,1.15e-06,0.167,-4.192,0.326,175.906,4
1498,Flawless Remix (feat. Nicki Minaj),BEYONCÉ [Platinum Edition],Beyoncé,2014-11-24,234413,67,0.64,0.241,0.659,8.33e-06,0.484,-7.273,0.215,136.804,4
1499,BREAK MY SOUL,BREAK MY SOUL,Beyoncé,2022-06-21,278281,74,0.687,0.0575,0.887,2.21e-06,0.27,-5.04,0.0826,114.941,4
1500,Under The Influence,Indigo (Extended),Chris Brown,2019-10-04,184613,91,0.733,0.0635,0.69,1.18e-06,0.105,-5.529,0.0427,116.992,4
1501,Forever,Forever,Chris Brown,2008-04-29,278573,79,0.672,0.0368,0.82,0.000188,0.184,-4.456,0.0459,120.005,4
1502,Superhero (Heroes & Villains) [with Future & Chris Brown],HEROES & VILLAINS,Metro Boomin,2022-12-02,182666,90,0.526,0.152,0.606,2.36e-06,0.194,-5.3,0.259,116.622,4
1503,No Guidance (feat. Drake),Indigo,Chris Brown,2019-06-28,260640,80,0.696,0.123,0.454,0.0,0.155,-6.756,0.153,92.928,4
1504,Go Crazy,Slime & B,Chris Brown,2020-05-08,176960,78,0.755,0.316,0.578,0.0,0.25,-8.932,0.145,94.148,4
1505,Not You Too (feat. Chris Brown),Dark Lane Demo Tapes,Drake,2020-05-01,269680,77,0.458,0.342,0.452,1.94e-05,0.0703,-9.299,0.047,86.318,4
1506,Loyal (feat. Lil Wayne & Tyga),X (Expanded Edition),Chris Brown,2014-09-16,264946,75,0.841,0.0168,0.522,1.37e-06,0.188,-5.963,0.049,99.059,4
1507,Run It! (feat. Juelz Santana),Chris Brown (Expanded Edition),Chris Brown,2005,229866,75,0.846,0.0246,0.482,0.0,0.393,-6.721,0.129,100.969,4
1508,Yo (Excuse Me Miss),Chris Brown (Expanded Edition),Chris Brown,2005,229040,74,0.536,0.119,0.612,0.0,0.209,-5.847,0.272,86.768,4
1509,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),F.A.M.E. (Expanded Edition),Chris Brown,2011-03-22,222586,73,0.767,0.0339,0.677,5.51e-06,0.144,-6.128,0.184,146.155,4
1510,Poppin' - Main,Chris Brown (Expanded Edition),Chris Brown,2005,265333,60,0.767,0.00895,0.419,0.0,0.0521,-3.011,0.0369,122.963,4
1511,Deuces (feat. Tyga & Kevin McCall),F.A.M.E. (Expanded Edition),Chris Brown,2011-03-22,276560,71,0.692,0.0324,0.736,0.0,0.0787,-5.109,0.11,73.987,4
1512,With You,Exclusive (Expanded Edition),Chris Brown,2007-11-06,252120,76,0.662,0.134,0.693,0.0,0.145,-4.298,0.0698,86.009,4
1513,Ayo,Fan of A Fan The Album (Expanded Edition),Chris Brown,2015-02-24,225226,75,0.823,0.0399,0.563,0.0,0.0851,-5.095,0.0443,98.031,4
1514,Nostálgico,Nostálgico,Rvssian,2021-09-08,209883,79,0.734,0.166,0.846,1.74e-06,0.235,-3.425,0.0489,98.026,4
1515,Easy,Easy (Remix),DaniLeigh,2019-05-31,186586,73,0.799,0.195,0.301,0.0,0.0816,-11.361,0.185,100.026,4
1516,Heat (feat. Gunna),Indigo,Chris Brown,2019-06-28,232733,67,0.619,0.0614,0.613,0.0,0.117,-5.83,0.0796,82.419,4
1517,International Love (feat. Chris Brown),Planet Pit (Deluxe Version),Pitbull,2011-06-17,227280,78,0.67,0.0124,0.855,0.0,0.335,-3.035,0.0499,120.05,4
1518,Kiss Kiss (feat. T-Pain),Exclusive (Expanded Edition),Chris Brown,2007-11-06,250666,73,0.729,0.0506,0.658,0.0,0.0693,-3.386,0.225,140.043,3
1519,New Flame (feat. Usher & Rick Ross),X (Expanded Edition),Chris Brown,2014-09-16,244226,72,0.702,0.0506,0.629,0.0,0.0963,-4.292,0.041,141.967,4
1520,No Air (feat. Chris Brown),Jordin Sparks,Jordin Sparks,2007-11-20,264373,74,0.466,0.0521,0.759,0.0,0.0587,-4.978,0.199,160.033,4
1521,Back To Sleep,Royalty (Deluxe Version),Chris Brown,2015-12-18,201253,66,0.647,0.0424,0.646,0.0,0.0888,-5.483,0.243,92.981,4
1522,Indigo,Indigo,Chris Brown,2019-06-28,192626,66,0.596,0.331,0.754,0.0,0.247,-4.791,0.127,151.921,4
1523,Already Best Friends (feat. Chris Brown),Thats What They All Say,Jack Harlow,2020-12-11,197031,71,0.873,0.0891,0.575,0.0,0.108,-7.284,0.0702,103.005,4
1524,Grass Ain't Greener,Heartbreak on a Full Moon,Chris Brown,2017-10-31,201421,67,0.651,0.39,0.601,0.0,0.0882,-5.097,0.0497,133.954,4
1525,Say Goodbye,Chris Brown (Expanded Edition),Chris Brown,2005,289760,69,0.8,0.00167,0.502,0.0,0.0784,-6.062,0.0371,115.091,4
1526,Freaky Friday (feat. Chris Brown),Freaky Friday (feat. Chris Brown),Lil Dicky,2018-03-15,216631,72,0.755,0.147,0.599,0.0,0.109,-5.042,0.224,133.123,4
1527,Gimme That,Chris Brown (Expanded Edition),Chris Brown,2005,186826,69,0.678,0.00374,0.572,6.59e-05,0.118,-7.033,0.0466,87.165,4
1528,Privacy,Heartbreak on a Full Moon,Chris Brown,2017-10-31,220963,65,0.741,0.153,0.58,0.0,0.109,-7.741,0.378,97.092,4
1529,Strip (feat. Kevin McCall),Fortune (Expanded Edition),Chris Brown,2012-07-03,167813,59,0.803,0.00863,0.79,0.0,0.0441,-4.353,0.125,94.982,4
1530,The Take (feat. Chris Brown),Chixtape 5,Tory Lanez,2019-11-15,221492,71,0.464,0.0511,0.547,0.0,0.155,-8.137,0.339,67.003,4
1531,Yeah 3x,F.A.M.E. (Expanded Edition),Chris Brown,2011-03-22,241666,71,0.705,0.000369,0.882,1.16e-06,0.0934,-3.201,0.0445,130.0,4
1532,Five More Hours,Good Evening,Deorro,2017-03-31,211975,73,0.699,0.0288,0.883,0.0,0.817,-3.226,0.219,127.961,4
1533,Liquor,Royalty (Deluxe Version),Chris Brown,2015-12-18,224906,60,0.686,0.0212,0.342,0.0,0.111,-8.555,0.0447,104.995,4
1534,LION (feat. Chris Brown & Brandon Lake),LION,Elevation Worship,2022-03-04,354305,67,0.436,0.0465,0.547,0.0,0.685,-8.527,0.034,134.035,4
1535,Party (feat. Usher & Gucci Mane),Heartbreak on a Full Moon,Chris Brown,2017-10-31,221177,68,0.762,0.0556,0.576,0.0,0.0866,-4.951,0.0829,142.096,4
1536,Possessive (feat. Lil Wayne & BLEU),Breezy,Chris Brown,2022-06-24,233746,55,0.734,0.0136,0.398,0.000158,0.111,-9.453,0.243,91.941,4
1537,Jehovah (feat. Chris Brown),CAN YOU IMAGINE?,Elevation Worship,2023-05-19,354885,63,0.443,0.00688,0.863,0.0,0.748,-6.612,0.0332,100.021,4
1538,She Ain't You,F.A.M.E. (Expanded Edition),Chris Brown,2011-03-22,248106,62,0.634,0.0341,0.716,0.0,0.0877,-6.502,0.128,91.039,4
1539,Take You Down,Exclusive (Expanded Edition),Chris Brown,2007-11-06,245933,70,0.387,0.107,0.64,0.0,0.319,-5.817,0.081,59.989,4
1540,Do It Again,Do It Again,Pia Mia,2015-05-04,207746,72,0.712,0.0266,0.564,0.0,0.0874,-6.527,0.047,95.95,4
1541,Tempo,Heartbreak on a Full Moon,Chris Brown,2017-10-31,218744,57,0.769,0.192,0.482,0.0,0.0903,-7.205,0.0502,120.959,4
1542,Trust In God (feat. Chris Brown),Trust In God / More Than Able,Elevation Worship,2023-04-28,442264,64,0.278,0.153,0.518,0.0,0.207,-8.25,0.0336,147.967,3
1543,Undecided,Indigo,Chris Brown,2019-06-28,185000,63,0.407,0.288,0.612,0.0,0.198,-4.387,0.13,96.943,4
1544,Don't Wake Me Up,Fortune (Expanded Edition),Chris Brown,2012-07-03,222306,65,0.602,0.0548,0.691,0.0,0.144,-5.197,0.051,127.967,4
1545,Next To You (feat. Justin Bieber),F.A.M.E. (Expanded Edition),Chris Brown,2011-03-22,265813,72,0.67,0.0201,0.676,0.0,0.11,-4.725,0.037,114.974,4
1546,Call Me Every Day (feat. Wizkid),Breezy,Chris Brown,2022-06-23,146840,61,0.73,0.107,0.634,1.44e-05,0.0976,-7.191,0.181,171.874,4
1547,Wet The Bed (feat. Ludacris),F.A.M.E. (Expanded Edition),Chris Brown,2011-03-22,266306,72,0.58,0.0166,0.66,0.0,0.174,-7.405,0.0429,123.801,4
1548,Under The Influence,Indigo (Extended),Chris Brown,2019-10-04,184613,54,0.727,0.0524,0.704,1.78e-06,0.102,-5.534,0.0426,116.987,4
1549,Algo Me Gusta De Ti,Líderes,Wisin & Yandel,2012-01-01,274946,74,0.627,0.00291,0.768,0.0,0.0598,-5.296,0.0325,127.953,4
1550,Princess Diana (with Nicki Minaj),Princess Diana (with Nicki Minaj),Ice Spice,2023-04-14,172125,88,0.898,0.14,0.676,0.0,0.101,-5.196,0.187,147.991,4
1551,Super Bass,Pink Friday (Complete Edition),Nicki Minaj,2010-11-22,200013,81,0.723,0.271,0.86,4.56e-06,0.598,-4.357,0.203,126.979,4
1552,Starships,Pink Friday ... Roman Reloaded,Nicki Minaj,2011-01-01,210626,77,0.747,0.135,0.716,0.0,0.251,-2.457,0.075,125.008,4
1553,Red Ruby Da Sleeze,Red Ruby Da Sleeze,Nicki Minaj,2023-03-03,214445,83,0.696,0.115,0.733,0.0,0.111,-6.181,0.256,98.355,4
1554,Super Freaky Girl,Super Freaky Girl,Nicki Minaj,2022-08-12,170977,80,0.95,0.0645,0.891,1.77e-05,0.309,-2.653,0.241,133.01,4
1555,Only,The Pinkprint (Deluxe),Nicki Minaj,2014-12-15,312026,72,0.573,0.405,0.495,0.0,0.0969,-7.245,0.592,179.196,3
1556,Anaconda,The Pinkprint (Deluxe),Nicki Minaj,2014-12-15,260239,68,0.964,0.0668,0.605,7.78e-06,0.214,-6.223,0.179,129.994,4
1557,Chun-Li,Queen,Nicki Minaj,2018-08-10,191600,73,0.686,0.278,0.73,4.76e-05,0.106,-5.077,0.374,128.943,5
1558,Alone (with Nicki Minaj),Alone,Kim Petras,2023-04-21,185113,81,0.681,0.069,0.513,0.0,0.125,-6.643,0.0388,136.985,4
1559,Moment 4 Life,Pink Friday,Nicki Minaj,2010-01-01,279306,73,0.475,0.406,0.882,0.0,0.241,-3.883,0.351,98.001,4
1560,Your Love,Pink Friday,Nicki Minaj,2010-01-01,245253,65,0.422,0.00204,0.52,0.00413,0.411,-10.231,0.343,189.63,4
1561,Bottoms Up (feat. Nicki Minaj),"Passion, Pain & Pleasure (Deluxe Version)",Trey Songz,2010-09-14,242013,74,0.844,0.0205,0.601,0.0,0.385,-5.283,0.157,73.989,4
1562,Itty Bitty Piggy,Beam Me Up Scotty,Nicki Minaj,2021-05-14,246752,61,0.761,0.12,0.722,0.0,0.0649,-4.343,0.391,92.45,4
1563,Super Freaky Girl,Queen Radio: Volume 1,Nicki Minaj,2022-08-26,170977,76,0.951,0.0509,0.878,1.61e-05,0.321,-2.565,0.211,133.014,4
1564,Roman's Revenge,Pink Friday,Nicki Minaj,2010-01-01,276173,61,0.809,0.518,0.947,0.0,0.345,-2.868,0.311,112.377,4
1565,Truffle Butter,The Pinkprint (Deluxe Edition),Nicki Minaj,2014-12-15,220466,67,0.89,0.0579,0.667,2.97e-05,0.108,-6.862,0.0521,105.099,4
1566,Tusa,REGGAEPOP,Various Artists,2023-05-26,201920,0,0.796,0.308,0.701,7.82e-05,0.0516,-3.275,0.283,100.954,4
1567,Did It On’em,Pink Friday,Nicki Minaj,2010-01-01,212346,68,0.562,0.0445,0.414,0.0,0.204,-7.032,0.349,155.826,4
1568,Favorite,The Pinkprint (Deluxe),Nicki Minaj,2014-12-15,242946,61,0.672,0.551,0.572,6.32e-05,0.0887,-7.216,0.0423,103.075,4
1569,Side To Side,Dangerous Woman,Ariana Grande,2016-05-20,226160,70,0.65,0.0528,0.736,0.0,0.235,-5.84,0.229,159.173,4
1570,Beez In The Trap,Pink Friday ... Roman Reloaded (Deluxe),Nicki Minaj,2012-01-01,268493,59,0.813,0.0227,0.782,0.00165,0.0956,-6.005,0.218,150.003,4
1571,High School,Pink Friday: Roman Reloaded The Re-Up,Nicki Minaj,2012-01-01,218746,63,0.531,0.135,0.683,0.00265,0.22,-4.093,0.333,84.817,4
1572,Beauty And A Beat,Believe,Justin Bieber,2012-01-01,227986,76,0.601,0.000704,0.843,5.27e-05,0.0681,-4.87,0.0593,128.002,4
1573,Pills N Potions,The Pinkprint (Deluxe),Nicki Minaj,2014-12-15,268000,62,0.391,0.00812,0.604,5.18e-06,0.0443,-8.104,0.212,169.658,4
1574,Va Va Voom,Pink Friday ... Roman Reloaded (Deluxe),Nicki Minaj,2012-01-01,183560,71,0.648,0.0625,0.836,0.00995,0.202,-3.394,0.0316,126.889,4
1575,Turn Me On,Nostalgia 00s,Various Artists,2023-05-26,199680,0,0.705,0.0488,0.794,0.0,0.575,-2.266,0.0593,127.961,4
1576,Plain Jane REMIX (feat. Nicki Minaj),Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,2017-12-15,202636,74,0.791,0.0588,0.839,6.26e-05,0.259,-4.284,0.266,170.113,4
1577,Beauty And A Beat,Believe (Deluxe Edition),Justin Bieber,2012-06-15,227986,77,0.602,0.000688,0.843,5.27e-05,0.0682,-4.831,0.0593,128.003,4
1578,Fractions,Beam Me Up Scotty,Nicki Minaj,2021-05-14,181690,55,0.924,0.011,0.523,0.0,0.17,-6.362,0.132,131.892,4
1579,Bussin,Bussin,Nicki Minaj,2022-02-11,136760,65,0.893,0.0576,0.699,3.02e-06,0.128,-8.059,0.0517,139.972,4
1580,Super Freaky Girl,Musik zum Zocken 2023 by STOKED,Various Artists,2023-05-23,170977,0,0.951,0.0509,0.878,1.61e-05,0.321,-2.565,0.211,133.014,4
1581,MEGATRON,MEGATRON,Nicki Minaj,2019-06-21,190746,63,0.893,0.128,0.641,8.06e-05,0.086,-3.051,0.272,94.017,4
1582,Pound The Alarm,Pink Friday ... Roman Reloaded,Nicki Minaj,2011-01-01,205640,63,0.728,0.0403,0.858,4.26e-06,0.0241,-3.686,0.0609,125.054,4
1583,Super Freaky Girl,Femme Power Pop Hits,Various Artists,2023-05-25,170977,0,0.951,0.0509,0.878,1.61e-05,0.321,-2.565,0.211,133.014,4
1584,Right Thru Me,Pink Friday,Nicki Minaj,2010-01-01,235773,54,0.381,0.0869,0.683,0.00164,0.168,-4.724,0.162,162.246,3
1585,Blick Blick (with Nicki Minaj),Blick Blick,Coi Leray,2022-03-18,178413,63,0.916,0.222,0.824,0.00108,0.0661,-4.444,0.422,139.926,4
1586,Super Freaky Girl,Summer Jam 2023,Various Artists,2023-05-26,170977,0,0.951,0.0509,0.878,1.61e-05,0.321,-2.565,0.211,133.014,4
1587,Shanghai,The Pinkprint (Deluxe Edition),Nicki Minaj,2014-12-15,219506,53,0.678,0.172,0.566,0.000657,0.0537,-7.569,0.321,139.979,4
1588,Super Freaky Girl,Hip Hop für Gamer by STOKED,Various Artists,2023-05-26,170977,0,0.951,0.0509,0.878,1.61e-05,0.321,-2.565,0.211,133.014,4
1589,Stupid Hoe,Pink Friday ... Roman Reloaded,Nicki Minaj,2011-01-01,196893,54,0.879,0.0289,0.83,0.131,0.204,-5.941,0.275,100.014,4
1590,Barbie Tingz,Barbie Tingz,Nicki Minaj,2018-04-12,191699,68,0.917,0.0867,0.679,0.0,0.588,-6.083,0.266,102.449,4
1591,Red Ruby Da Sleeze,Hip Hop für Gamer by STOKED,Various Artists,2023-05-26,214445,0,0.655,0.108,0.738,0.0,0.11,-6.235,0.254,99.4,4
1592,Do We Have A Problem?,Do We Have A Problem?,Nicki Minaj,2022-02-04,207065,64,0.842,0.472,0.505,0.000322,0.117,-8.627,0.402,119.993,4
1593,Tusa,Tusa,KAROL G,2019-11-07,200960,78,0.803,0.295,0.715,0.000134,0.0574,-3.28,0.298,101.085,4
1594,Feeling Myself,The Pinkprint (Deluxe),Nicki Minaj,2014-12-15,237840,67,0.564,0.437,0.703,0.00927,0.358,-5.459,0.269,139.045,4
1595,LLC,Queen,Nicki Minaj,2018-08-10,221853,54,0.836,0.0524,0.756,0.0291,0.0606,-5.441,0.124,153.989,4
1596,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,2017-02-23,216408,77,0.696,0.075,0.817,0.0,0.187,-3.862,0.109,98.064,4
1597,Chun Swae (feat. Swae Lee),Queen,Nicki Minaj,2018-08-10,370440,60,0.851,0.0654,0.421,0.00141,0.136,-8.022,0.0644,140.992,4
1598,Tusa,KG0516,KAROL G,2021-03-26,201920,75,0.799,0.309,0.701,7.36e-05,0.0514,-3.272,0.282,100.946,4
1599,Super Bass,Pink Friday (Deluxe Edition),Nicki Minaj,2010-11-22,201253,54,0.766,0.0584,0.739,0.0121,0.405,-7.49,0.228,126.987,4
1600,The Real Slim Shady,The Marshall Mathers LP,Eminem,2000-05-23,284200,89,0.949,0.0302,0.661,0.0,0.0454,-4.244,0.0572,104.504,4
1601,Mockingbird,Encore (Deluxe Version),Eminem,2004-11-12,250760,92,0.637,0.209,0.678,0.0,0.156,-3.798,0.266,84.039,4
1602,Till I Collapse,The Eminem Show,Eminem,2002-05-26,297786,87,0.548,0.0622,0.847,0.0,0.0816,-3.237,0.186,171.447,4
1603,Without Me,The Eminem Show,Eminem,2002-05-26,290320,90,0.908,0.00286,0.669,0.0,0.237,-2.827,0.0738,112.238,4
1604,Lose Yourself,Curtain Call: The Hits (Deluxe Edition),Eminem,2005-12-06,326466,79,0.692,0.00868,0.744,0.000423,0.359,-4.565,0.257,171.374,4
1605,Superman,The Eminem Show,Eminem,2002-05-26,350320,88,0.802,0.0215,0.755,0.0,0.295,-3.138,0.0564,130.027,4
1606,Stan,The Marshall Mathers LP,Eminem,2000-05-23,404106,85,0.78,0.0371,0.768,2.34e-06,0.518,-4.325,0.238,80.063,4
1607,Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,2020-01-17,210800,84,0.808,0.145,0.745,0.0,0.292,-5.26,0.342,165.995,4
